,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
969033,44856,VN,N,P,NP,CNJ,loaded,drinks,to,Burton,and,VN_N,N_NP,NP_CNJ,P
969034,44856,N,P,NP,CNJ,ADV,drinks,to,Burton,and,then,N_P,P_CNJ,CNJ_ADV,NP
969035,44856,P,NP,CNJ,ADV,VN,to,Burton,and,then,returned,P_NP,NP_ADV,ADV_VN,CNJ
969036,44856,NP,CNJ,ADV,VN,P,Burton,and,then,returned,to,NP_CNJ,CNJ_VN,VN_P,ADV
969037,44856,CNJ,ADV,VN,P,DET,and,then,returned,to,the,CNJ_ADV,ADV_P,P_DET,VD
969038,44856,ADV,VN,P,DET,N,then,returned,to,the,kitchen,ADV_VN,VN_DET,DET_N,P
969039,44856,VN,P,DET,N,TO,returned,to,the,kitchen,to,VN_P,P_N,N_TO,DET
969040,44856,P,DET,N,TO,V,to,the,kitchen,to,get,P_DET,DET_TO,TO_V,N
969041,44856,DET,N,TO,V,ADJ,the,kitchen,to,get,weaker,DET_N,N_V,V_ADJ,TO
969042,44856,N,TO,V,ADJ,N,kitchen,to,get,weaker,drinks,N_TO,TO_ADJ,ADJ_N,V
969043,44856,TO,V,ADJ,N,P,to,get,weaker,drinks,for,TO_V,V_N,N_P,ADJ
969044,44856,V,ADJ,N,P,PRO,get,weaker,drinks,for,himself,V_ADJ,ADJ_P,P_PRO,N
969045,44856,ADJ,N,P,PRO,.,weaker,drinks,for,himself,.,ADJ_N,N_PRO,PRO_.,P
969046,44856,N,P,PRO,.,end,drinks,for,himself,.,,N_P,P_.,._end,PRO
969047,44856,P,PRO,.,end,end,for,himself,.,,,P_PRO,PRO_end,end_end,.
971841,45030,start,start,``,*,DET,,,``,Not,a,start_start,start_*,*_DET,``
971842,45030,start,``,*,DET,N,,``,Not,a,thing,start_``,``_DET,DET_N,*
971843,45030,``,*,DET,N,'',``,Not,a,thing,'',``_*,*_N,N_'',DET
971844,45030,*,DET,N,'',.,Not,a,thing,'',.,*_DET,DET_'',''_.,N
971845,45030,DET,N,'',.,end,a,thing,'',.,,DET_N,N_.,._end,''
971846,45030,N,'',.,end,end,thing,'',.,,,N_'',''_end,end_end,.
975981,45329,start,start,P,DET,DET,,,At,the,same,start_start,start_DET,DET_DET,P
975982,45329,start,P,DET,DET,N,,At,the,same,rate,start_P,P_DET,DET_N,DET
975983,45329,P,DET,DET,N,'',At,the,same,rate,'',P_DET,DET_N,N_'',DET
975984,45329,DET,DET,N,'',.,the,same,rate,'',.,DET_DET,DET_'',''_.,N
975985,45329,DET,N,'',.,end,same,rate,'',.,,DET_N,N_.,._end,''
975986,45329,N,'',.,end,end,rate,'',.,,,N_'',''_end,end_end,.
976013,45333,start,start,PRO,VD,PRO,,,He,raised,his,start_start,start_VD,VD_PRO,PRO
976014,45333,start,PRO,VD,PRO,N,,He,raised,his,voice,start_PRO,PRO_PRO,PRO_N,VD
976015,45333,PRO,VD,PRO,N,.,He,raised,his,voice,.,PRO_VD,VD_N,N_.,PRO
976016,45333,VD,PRO,N,.,end,raised,his,voice,.,,VD_PRO,PRO_.,._end,N
976017,45333,PRO,N,.,end,end,his,voice,.,,,PRO_N,N_end,end_end,.
977850,45486,start,start,PRO,V,VN,,,they,are,set,start_start,start_V,V_VN,PRO
977851,45486,start,PRO,V,VN,ADV,,they,are,set,forth,start_PRO,PRO_VN,VN_ADV,V
977852,45486,PRO,V,VN,ADV,P,they,are,set,forth,in,PRO_V,V_ADV,ADV_P,VN
977853,45486,V,VN,ADV,P,PRO,are,set,forth,in,your,V_VN,VN_P,P_PRO,ADV
977854,45486,VN,ADV,P,PRO,ADJ,set,forth,in,your,own,VN_ADV,ADV_PRO,PRO_ADJ,P
977855,45486,ADV,P,PRO,ADJ,N,forth,in,your,own,newspapers,ADV_P,P_ADJ,ADJ_N,PRO
977856,45486,P,PRO,ADJ,N,.,in,your,own,newspapers,.,P_PRO,PRO_N,N_.,ADJ
977857,45486,PRO,ADJ,N,.,end,your,own,newspapers,.,,PRO_ADJ,ADJ_.,._end,N
977858,45486,ADJ,N,.,end,end,own,newspapers,.,,,ADJ_N,N_end,end_end,.
982290,45770,start,start,PRO,VD,P,,,I,went,through,start_start,start_VD,VD_P,PRO
982291,45770,start,PRO,VD,P,CNJ,,I,went,through,and,start_PRO,PRO_P,P_CNJ,VD
982292,45770,PRO,VD,P,CNJ,ADV,I,went,through,and,down,PRO_VD,VD_CNJ,CNJ_ADV,P
982293,45770,VD,P,CNJ,ADV,",",went,through,and,down,",",VD_P,P_ADV,"ADV_,",CNJ
982294,45770,P,CNJ,ADV,",",P,through,and,down,",",into,P_CNJ,"CNJ_,",",_P",ADV
982295,45770,CNJ,ADV,",",P,N,and,down,",",into,pitch,CNJ_ADV,ADV_P,P_N,","
982296,45770,ADV,",",P,N,N,down,",",into,pitch,darkness,"ADV_,",",_N",N_N,P
982297,45770,",",P,N,N,.,",",into,pitch,darkness,.,",_P",P_N,N_.,DET
982298,45770,P,N,N,.,end,into,pitch,darkness,.,,P_N,N_.,._end,N
982299,45770,N,N,.,end,end,pitch,darkness,.,,,N_N,N_end,end_end,.
985141,45953,start,start,``,PRO,V,,,``,I,feel,start_start,start_PRO,PRO_V,``
985142,45953,start,``,PRO,V,ADV,,``,I,feel,fine,start_``,``_V,V_ADV,PRO
985143,45953,``,PRO,V,ADV,.,``,I,feel,fine,!,``_PRO,PRO_ADV,ADV_.,V
985144,45953,PRO,V,ADV,.,.,I,feel,fine,!,!,PRO_V,V_.,._.,ADJ
985145,45953,V,ADV,.,.,end,feel,fine,!,!,,V_ADV,ADV_.,._end,.
985146,45953,ADV,.,.,end,end,fine,!,!,,,ADV_.,._end,end_end,.
985147,45954,start,start,WH,V,PRO,,,Where,is,everybody,start_start,start_V,V_PRO,WH
985148,45954,start,WH,V,PRO,'',,Where,is,everybody,'',start_WH,WH_PRO,PRO_'',V
985149,45954,WH,V,PRO,'',.,Where,is,everybody,'',?,WH_V,V_'',''_.,PRO
985150,45954,V,PRO,'',.,.,is,everybody,'',?,?,V_PRO,PRO_.,._.,''
985151,45954,PRO,'',.,.,end,everybody,'',?,?,,PRO_'',''_.,._end,.
985152,45954,'',.,.,end,end,'',?,?,,,''_.,._end,end_end,.
985172,45957,start,start,``,UH,'',,,``,Oh,'',start_start,start_UH,UH_'',``
985173,45957,start,``,UH,'',.,,``,Oh,'',.,start_``,``_'',''_.,UH
985174,45957,``,UH,'',.,end,``,Oh,'',.,,``_UH,UH_.,._end,''
985175,45957,UH,'',.,end,end,Oh,'',.,,,UH_'',''_end,end_end,.
985261,45967,start,start,``,ADJ,DET,,,``,Warm,enough,start_start,start_ADJ,ADJ_DET,``
985262,45967,start,``,ADJ,DET,TO,,``,Warm,enough,to,start_``,``_DET,DET_TO,N
985263,45967,``,ADJ,DET,TO,V,``,Warm,enough,to,swim,``_ADJ,ADJ_TO,TO_V,DET
985264,45967,ADJ,DET,TO,V,--,Warm,enough,to,swim,--,ADJ_DET,DET_V,V_--,TO
985265,45967,DET,TO,V,--,ADJ,enough,to,swim,--,real,DET_TO,TO_--,--_ADJ,V
985266,45967,TO,V,--,ADJ,ADJ,to,swim,--,real,Indian,TO_V,V_ADJ,ADJ_ADJ,P
985267,45967,V,--,ADJ,ADJ,N,swim,--,real,Indian,summer,V_--,--_ADJ,ADJ_N,DET
985268,45967,--,ADJ,ADJ,N,.,--,real,Indian,summer,.,--_ADJ,ADJ_N,N_.,ADJ
985269,45967,ADJ,ADJ,N,.,end,real,Indian,summer,.,,ADJ_ADJ,ADJ_.,._end,N
985270,45967,ADJ,N,.,end,end,Indian,summer,.,,,ADJ_N,N_end,end_end,.
989268,46240,start,start,PRO,N,V,,,His,duty,was,start_start,start_N,N_V,PRO
989269,46240,start,PRO,N,V,TO,,His,duty,was,to,start_PRO,PRO_V,V_TO,N
989270,46240,PRO,N,V,TO,V,His,duty,was,to,write,PRO_N,N_TO,TO_V,V
989271,46240,N,V,TO,V,DET,duty,was,to,write,a,N_V,V_V,V_DET,TO
989272,46240,V,TO,V,DET,N,was,to,write,a,school,V_TO,TO_DET,DET_N,V
989273,46240,TO,V,DET,N,N,to,write,a,school,text,TO_V,V_N,N_N,DET
989274,46240,V,DET,N,N,CNJ,write,a,school,text,and,V_DET,DET_N,N_CNJ,N
989275,46240,DET,N,N,CNJ,TO,a,school,text,and,to,DET_N,N_CNJ,CNJ_TO,N
989276,46240,N,N,CNJ,TO,V,school,text,and,to,teach,N_N,N_TO,TO_V,CNJ
989277,46240,N,CNJ,TO,V,DET,text,and,to,teach,the,N_CNJ,CNJ_V,V_DET,P
989278,46240,CNJ,TO,V,DET,ADJ,and,to,teach,the,entire,CNJ_TO,TO_DET,DET_ADJ,V
989279,46240,TO,V,DET,ADJ,N,to,teach,the,entire,personnel,TO_V,V_ADJ,ADJ_N,DET
989280,46240,V,DET,ADJ,N,P,teach,the,entire,personnel,of,V_DET,DET_N,N_P,ADJ
989281,46240,DET,ADJ,N,P,DET,the,entire,personnel,of,the,DET_ADJ,ADJ_P,P_DET,N
989282,46240,ADJ,N,P,DET,NP,entire,personnel,of,the,Gabriel,ADJ_N,N_DET,DET_NP,P
989283,46240,N,P,DET,NP,WH,personnel,of,the,Gabriel,how,N_P,P_NP,NP_WH,DET
989284,46240,P,DET,NP,WH,TO,of,the,Gabriel,how,to,P_DET,DET_WH,WH_TO,NP
989285,46240,DET,NP,WH,TO,V,the,Gabriel,how,to,speak,DET_NP,NP_TO,TO_V,VD
989286,46240,NP,WH,TO,V,NP,Gabriel,how,to,speak,Ozagen,NP_WH,WH_V,V_NP,TO
989287,46240,WH,TO,V,NP,.,how,to,speak,Ozagen,.,WH_TO,TO_NP,NP_.,V
989288,46240,TO,V,NP,.,end,to,speak,Ozagen,.,,TO_V,V_.,._end,NP
989289,46240,V,NP,.,end,end,speak,Ozagen,.,,,V_NP,NP_end,end_end,N
993658,46534,start,start,P,DET,N,,,In,a,camp,start_start,start_DET,DET_N,P
993659,46534,start,P,DET,N,",",,In,a,camp,",",start_P,P_N,"N_,",DET
993660,46534,P,DET,N,",",ADV,In,a,camp,",",instead,P_DET,"DET_,",",_ADV",N
993661,46534,DET,N,",",ADV,P,a,camp,",",instead,of,DET_N,N_ADV,ADV_P,","
993662,46534,N,",",ADV,P,N,camp,",",instead,of,shipboard,"N_,",",_P",P_N,ADV
993663,46534,",",ADV,P,N,",",",",instead,of,shipboard,",",",_ADV",ADV_N,"N_,",P
993664,46534,ADV,P,N,",",VG,instead,of,shipboard,",",hiding,ADV_P,"P_,",",_VG",N
993665,46534,P,N,",",VG,DET,of,shipboard,",",hiding,the,P_N,N_VG,VG_DET,","
993666,46534,N,",",VG,DET,N,shipboard,",",hiding,the,secret,"N_,",",_DET",DET_N,VG
993667,46534,",",VG,DET,N,V,",",hiding,the,secret,was,",_VG",VG_N,N_V,DET
993668,46534,VG,DET,N,V,ADJ,hiding,the,secret,was,easier,VG_DET,DET_V,V_ADJ,N
993669,46534,DET,N,V,ADJ,.,the,secret,was,easier,.,DET_N,N_ADJ,ADJ_.,V
993670,46534,N,V,ADJ,.,end,secret,was,easier,.,,N_V,V_.,._end,ADJ
993671,46534,V,ADJ,.,end,end,was,easier,.,,,V_ADJ,ADJ_end,end_end,.
993737,46538,start,start,P,N,",",,,On,impulse,",",start_start,start_N,"N_,",P
993738,46538,start,P,N,",",PRO,,On,impulse,",",he,start_P,"P_,",",_PRO",N
993739,46538,P,N,",",PRO,VD,On,impulse,",",he,flipped,P_N,N_PRO,PRO_VD,","
993740,46538,N,",",PRO,VD,ADV,impulse,",",he,flipped,up,"N_,",",_VD",VD_ADV,CNJ
993741,46538,",",PRO,VD,ADV,DET,",",he,flipped,up,the,",_PRO",PRO_ADV,ADV_DET,VD
993742,46538,PRO,VD,ADV,DET,N,he,flipped,up,the,heat,PRO_VD,VD_DET,DET_N,P
993743,46538,VD,ADV,DET,N,N,flipped,up,the,heat,control,VD_ADV,ADV_N,N_N,DET
993744,46538,ADV,DET,N,N,P,up,the,heat,control,on,ADV_DET,DET_N,N_P,N
993745,46538,DET,N,N,P,PRO,the,heat,control,on,his,DET_N,N_P,P_PRO,N
993746,46538,N,N,P,PRO,N,heat,control,on,his,coverall,N_N,N_PRO,PRO_N,P
993747,46538,N,P,PRO,N,CNJ,control,on,his,coverall,and,N_P,P_N,N_CNJ,PRO
993748,46538,P,PRO,N,CNJ,VD,on,his,coverall,and,slid,P_PRO,PRO_CNJ,CNJ_VD,N
993749,46538,PRO,N,CNJ,VD,ADV,his,coverall,and,slid,back,PRO_N,N_VD,VD_ADV,CNJ
993750,46538,N,CNJ,VD,ADV,DET,coverall,and,slid,back,the,N_CNJ,CNJ_ADV,ADV_DET,VD
993751,46538,CNJ,VD,ADV,DET,N,and,slid,back,the,hatch,CNJ_VD,VD_DET,DET_N,ADV
993752,46538,VD,ADV,DET,N,P,slid,back,the,hatch,of,VD_ADV,ADV_N,N_P,DET
993753,46538,ADV,DET,N,P,DET,back,the,hatch,of,the,ADV_DET,DET_P,P_DET,N
993754,46538,DET,N,P,DET,N,the,hatch,of,the,bubble,DET_N,N_DET,DET_N,P
993755,46538,N,P,DET,N,.,hatch,of,the,bubble,.,N_P,P_N,N_.,DET
993756,46538,P,DET,N,.,end,of,the,bubble,.,,P_DET,DET_.,._end,N
993757,46538,DET,N,.,end,end,the,bubble,.,,,DET_N,N_end,end_end,.
999702,46906,start,start,DET,N,VD,,,The,boy,came,start_start,start_N,N_VD,DET
999703,46906,start,DET,N,VD,P,,The,boy,came,on,start_DET,DET_VD,VD_P,N
999704,46906,DET,N,VD,P,P,The,boy,came,on,to,DET_N,N_P,P_P,VD
999705,46906,N,VD,P,P,DET,boy,came,on,to,the,N_VD,VD_P,P_DET,P
999706,46906,VD,P,P,DET,N,came,on,to,the,porch,VD_P,P_DET,DET_N,P
999707,46906,P,P,DET,N,CNJ,on,to,the,porch,and,P_P,P_N,N_CNJ,DET
999708,46906,P,DET,N,CNJ,VD,to,the,porch,and,sat,P_DET,DET_CNJ,CNJ_VD,N
999709,46906,DET,N,CNJ,VD,ADV,the,porch,and,sat,down,DET_N,N_VD,VD_ADV,CNJ
999710,46906,N,CNJ,VD,ADV,",",porch,and,sat,down,",",N_CNJ,CNJ_ADV,"ADV_,",VD
999711,46906,CNJ,VD,ADV,",",PRO,and,sat,down,",",his,CNJ_VD,"VD_,",",_PRO",ADV
999712,46906,VD,ADV,",",PRO,N,sat,down,",",his,gaze,VD_ADV,ADV_PRO,PRO_N,","
999713,46906,ADV,",",PRO,N,P,down,",",his,gaze,on,"ADV_,",",_N",N_P,PRO
999714,46906,",",PRO,N,P,NP,",",his,gaze,on,Morgan,",_PRO",PRO_P,P_NP,N
999715,46906,PRO,N,P,NP,CNJ,his,gaze,on,Morgan,as,PRO_N,N_NP,NP_CNJ,P
999716,46906,N,P,NP,CNJ,CNJ,gaze,on,Morgan,as,if,N_P,P_CNJ,CNJ_CNJ,NP
999717,46906,P,NP,CNJ,CNJ,DET,on,Morgan,as,if,half,P_NP,NP_CNJ,CNJ_DET,CNJ
999718,46906,NP,CNJ,CNJ,DET,VG,Morgan,as,if,half,expecting,NP_CNJ,CNJ_DET,DET_VG,CNJ
999719,46906,CNJ,CNJ,DET,VG,PRO,as,if,half,expecting,him,CNJ_CNJ,CNJ_VG,VG_PRO,N
999720,46906,CNJ,DET,VG,PRO,TO,if,half,expecting,him,to,CNJ_DET,DET_PRO,PRO_TO,VG
999721,46906,DET,VG,PRO,TO,V,half,expecting,him,to,shoot,DET_VG,VG_TO,TO_V,PRO
999722,46906,VG,PRO,TO,V,CNJ,expecting,him,to,shoot,and,VG_PRO,PRO_V,V_CNJ,TO
999723,46906,PRO,TO,V,CNJ,*,him,to,shoot,and,not,PRO_TO,TO_CNJ,CNJ_*,V
999724,46906,TO,V,CNJ,*,ADV,to,shoot,and,not,really,TO_V,V_*,*_ADV,CNJ
999725,46906,V,CNJ,*,ADV,VG,shoot,and,not,really,caring,V_CNJ,CNJ_ADV,ADV_VG,*
999726,46906,CNJ,*,ADV,VG,.,and,not,really,caring,.,CNJ_*,*_VG,VG_.,ADV
999727,46906,*,ADV,VG,.,end,not,really,caring,.,,*_ADV,ADV_.,._end,VG
999728,46906,ADV,VG,.,end,end,really,caring,.,,,ADV_VG,VG_end,end_end,.
1001672,47057,start,start,P,DET,DET,,,Against,that,other,start_start,start_DET,DET_DET,P
1001673,47057,start,P,DET,DET,N,,Against,that,other,man,start_P,P_DET,DET_N,DET
1001674,47057,P,DET,DET,N,PRO,Against,that,other,man,he,P_DET,DET_N,N_PRO,DET
1001675,47057,DET,DET,N,PRO,MOD,that,other,man,he,could,DET_DET,DET_PRO,PRO_MOD,N
1001676,47057,DET,N,PRO,MOD,V,other,man,he,could,rally,DET_N,N_MOD,MOD_V,PRO
1001677,47057,N,PRO,MOD,V,PRO,man,he,could,rally,his,N_PRO,PRO_V,V_PRO,MOD
1001678,47057,PRO,MOD,V,PRO,N,he,could,rally,his,anger,PRO_MOD,MOD_PRO,PRO_N,V
1001679,47057,MOD,V,PRO,N,.,could,rally,his,anger,;,MOD_V,V_N,N_.,P
1001680,47057,V,PRO,N,.,.,rally,his,anger,;,;,V_PRO,PRO_.,._.,N
1001681,47057,PRO,N,.,.,end,his,anger,;,;,,PRO_N,N_.,._end,.
1001682,47057,N,.,.,end,end,anger,;,;,,,N_.,._end,end_end,.
1006349,47435,start,start,NP,NP,",",,,Reverend,Jason,",",start_start,start_NP,"NP_,",NP
1006350,47435,start,NP,NP,",",VG,,Reverend,Jason,",",looking,start_NP,"NP_,",",_VG",NP
1006351,47435,NP,NP,",",VG,VN,Reverend,Jason,",",looking,worried,NP_NP,NP_VG,VG_VN,","
1006352,47435,NP,",",VG,VN,",",Jason,",",looking,worried,",","NP_,",",_VN","VN_,",N
1006353,47435,",",VG,VN,",",VD,",",looking,worried,",",hurried,",_VG","VG_,",",_VD",N
1006354,47435,VG,VN,",",VD,P,looking,worried,",",hurried,toward,VG_VN,VN_VD,VD_P,","
1006355,47435,VN,",",VD,P,PRO,worried,",",hurried,toward,us,"VN_,",",_P",P_PRO,VD
1006356,47435,",",VD,P,PRO,.,",",hurried,toward,us,.,",_VD",VD_PRO,PRO_.,P
1006357,47435,VD,P,PRO,.,end,hurried,toward,us,.,,VD_P,P_.,._end,PRO
1006358,47435,P,PRO,.,end,end,toward,us,.,,,P_PRO,PRO_end,end_end,.
1007897,47553,start,start,DET,ADJ,N,,,the,square,head,start_start,start_ADJ,ADJ_N,DET
1007898,47553,start,DET,ADJ,N,V,,the,square,head,fell,start_DET,DET_N,N_V,N
1007899,47553,DET,ADJ,N,V,ADV,the,square,head,fell,over,DET_ADJ,ADJ_V,V_ADV,N
1007900,47553,ADJ,N,V,ADV,.,square,head,fell,over,.,ADJ_N,N_ADV,ADV_.,VD
1007901,47553,N,V,ADV,.,end,head,fell,over,.,,N_V,V_.,._end,ADV
1007902,47553,V,ADV,.,end,end,fell,over,.,,,V_ADV,ADV_end,end_end,.
1011137,47805,start,start,ADV,DET,N,,,only,the,counter,start_start,start_DET,DET_N,DET
1011138,47805,start,ADV,DET,N,P,,only,the,counter,at,start_ADV,ADV_N,N_P,DET
1011139,47805,ADV,DET,N,P,NUM,only,the,counter,at,one,ADV_DET,DET_P,P_NUM,N
1011140,47805,DET,N,P,NUM,N,the,counter,at,one,end,DET_N,N_NUM,NUM_N,P
1011141,47805,N,P,NUM,N,V,counter,at,one,end,was,N_P,P_N,N_V,DET
1011142,47805,P,NUM,N,V,VN,at,one,end,was,lighted,P_NUM,NUM_V,V_VN,N
1011143,47805,NUM,N,V,VN,P,one,end,was,lighted,by,NUM_N,N_VN,VN_P,V
1011144,47805,N,V,VN,P,DET,end,was,lighted,by,a,N_V,V_P,P_DET,VN
1011145,47805,V,VN,P,DET,ADJ,was,lighted,by,a,long,V_VN,VN_DET,DET_ADJ,P
1011146,47805,VN,P,DET,ADJ,ADJ,lighted,by,a,long,fluorescent,VN_P,P_ADJ,ADJ_ADJ,DET
1011147,47805,P,DET,ADJ,ADJ,N,by,a,long,fluorescent,tube,P_DET,DET_ADJ,ADJ_N,N
1011148,47805,DET,ADJ,ADJ,N,VN,a,long,fluorescent,tube,suspended,DET_ADJ,ADJ_N,N_VN,ADJ
1011149,47805,ADJ,ADJ,N,VN,ADV,long,fluorescent,tube,suspended,directly,ADJ_ADJ,ADJ_VN,VN_ADV,N
1011150,47805,ADJ,N,VN,ADV,P,fluorescent,tube,suspended,directly,above,ADJ_N,N_ADV,ADV_P,VN
1011151,47805,N,VN,ADV,P,PRO,tube,suspended,directly,above,it,N_VN,VN_P,P_PRO,DET
1011152,47805,VN,ADV,P,PRO,.,suspended,directly,above,it,.,VN_ADV,ADV_PRO,PRO_.,P
1011153,47805,ADV,P,PRO,.,end,directly,above,it,.,,ADV_P,P_.,._end,PRO
1011154,47805,P,PRO,.,end,end,above,it,.,,,P_PRO,PRO_end,end_end,.
1012779,47894,start,start,CNJ,PRO,V,,,Although,it,was,start_start,start_PRO,PRO_V,CNJ
1012780,47894,start,CNJ,PRO,V,ADJ,,Although,it,was,dark,start_CNJ,CNJ_V,V_ADJ,PRO
1012781,47894,CNJ,PRO,V,ADJ,DET,Although,it,was,dark,as,CNJ_PRO,PRO_ADJ,ADJ_DET,V
1012782,47894,PRO,V,ADJ,DET,ADJ,it,was,dark,as,usual,PRO_V,V_DET,DET_ADJ,ADJ
1012783,47894,V,ADJ,DET,ADJ,PRO,was,dark,as,usual,I,V_ADJ,ADJ_ADJ,ADJ_PRO,CNJ
1012784,47894,ADJ,DET,ADJ,PRO,MOD,dark,as,usual,I,could,ADJ_DET,DET_PRO,PRO_MOD,ADJ
1012785,47894,DET,ADJ,PRO,MOD,V,as,usual,I,could,see,DET_ADJ,ADJ_MOD,MOD_V,N
1012786,47894,ADJ,PRO,MOD,V,CNJ,usual,I,could,see,that,ADJ_PRO,PRO_V,V_CNJ,MOD
1012787,47894,PRO,MOD,V,CNJ,DET,I,could,see,that,the,PRO_MOD,MOD_CNJ,CNJ_DET,V
1012788,47894,MOD,V,CNJ,DET,N,could,see,that,the,hall,MOD_V,V_DET,DET_N,CNJ
1012789,47894,V,CNJ,DET,N,V,see,that,the,hall,had,V_CNJ,CNJ_N,N_V,DET
1012790,47894,CNJ,DET,N,V,ADV,that,the,hall,had,only,CNJ_DET,DET_V,V_ADV,N
1012791,47894,DET,N,V,ADV,ADV,the,hall,had,only,recently,DET_N,N_ADV,ADV_ADV,V
1012792,47894,N,V,ADV,ADV,VN,hall,had,only,recently,contained,N_V,V_ADV,ADV_VN,DET
1012793,47894,V,ADV,ADV,VN,DET,had,only,recently,contained,a,V_ADV,ADV_VN,VN_DET,ADV
1012794,47894,ADV,ADV,VN,DET,ADJ,only,recently,contained,a,great,ADV_ADV,ADV_DET,DET_ADJ,VN
1012795,47894,ADV,VN,DET,ADJ,DET,recently,contained,a,great,many,ADV_VN,VN_ADJ,ADJ_DET,DET
1012796,47894,VN,DET,ADJ,DET,N,contained,a,great,many,people,VN_DET,DET_DET,DET_N,ADJ
1012797,47894,DET,ADJ,DET,N,.,a,great,many,people,.,DET_ADJ,ADJ_N,N_.,DET
1012798,47894,ADJ,DET,N,.,end,great,many,people,.,,ADJ_DET,DET_.,._end,N
1012799,47894,DET,N,.,end,end,many,people,.,,,DET_N,N_end,end_end,.
1021306,48476,start,start,``,CNJ,DET,,,``,And,the,start_start,start_CNJ,CNJ_DET,``
1021307,48476,start,``,CNJ,DET,N,,``,And,the,boy,start_``,``_DET,DET_N,CNJ
1021308,48476,``,CNJ,DET,N,MOD,``,And,the,boy,will,``_CNJ,CNJ_N,N_MOD,DET
1021309,48476,CNJ,DET,N,MOD,V,And,the,boy,will,be,CNJ_DET,DET_MOD,MOD_V,N
1021310,48476,DET,N,MOD,V,DET,the,boy,will,be,too,DET_N,N_V,V_DET,MOD
1021311,48476,N,MOD,V,DET,ADV,boy,will,be,too,much,N_MOD,MOD_DET,DET_ADV,V
1021312,48476,MOD,V,DET,ADV,P,will,be,too,much,under,MOD_V,V_ADV,ADV_P,DET
1021313,48476,V,DET,ADV,P,PRO,be,too,much,under,his,V_DET,DET_P,P_PRO,DET
1021314,48476,DET,ADV,P,PRO,N,too,much,under,his,influence,DET_ADV,ADV_PRO,PRO_N,P
1021315,48476,ADV,P,PRO,N,P,much,under,his,influence,by,ADV_P,P_N,N_P,PRO
1021316,48476,P,PRO,N,P,ADV,under,his,influence,by,then,P_PRO,PRO_P,P_ADV,N
1021317,48476,PRO,N,P,ADV,.,his,influence,by,then,.,PRO_N,N_ADV,ADV_.,P
1021318,48476,N,P,ADV,.,end,influence,by,then,.,,N_P,P_.,._end,ADV
1021319,48476,P,ADV,.,end,end,by,then,.,,,P_ADV,ADV_end,end_end,.
1021542,48498,start,start,PRO,V,ADJ,,,They,were,silent,start_start,start_V,V_ADJ,PRO
1021543,48498,start,PRO,V,ADJ,P,,They,were,silent,for,start_PRO,PRO_ADJ,ADJ_P,V
1021544,48498,PRO,V,ADJ,P,DET,They,were,silent,for,a,PRO_V,V_P,P_DET,ADJ
1021545,48498,V,ADJ,P,DET,DET,were,silent,for,a,little,V_ADJ,ADJ_DET,DET_DET,P
1021546,48498,ADJ,P,DET,DET,N,silent,for,a,little,while,ADJ_P,P_DET,DET_N,DET
1021547,48498,P,DET,DET,N,",",for,a,little,while,",",P_DET,DET_N,"N_,",ADJ
1021548,48498,DET,DET,N,",",DET,a,little,while,",",each,DET_DET,"DET_,",",_DET",N
1021549,48498,DET,N,",",DET,VG,little,while,",",each,looking,DET_N,N_DET,DET_VG,","
1021550,48498,N,",",DET,VG,N,while,",",each,looking,glum,"N_,",",_VG",VG_N,DET
1021551,48498,",",DET,VG,N,.,",",each,looking,glum,.,",_DET",DET_N,N_.,N
1021552,48498,DET,VG,N,.,end,each,looking,glum,.,,DET_VG,VG_.,._end,N
1021553,48498,VG,N,.,end,end,looking,glum,.,,,VG_N,N_end,end_end,.
1024702,48716,start,start,DET,N,N,,,No,cow,thief,start_start,start_N,N_N,DET
1024703,48716,start,DET,N,N,MOD,,No,cow,thief,could,start_DET,DET_N,N_MOD,N
1024704,48716,DET,N,N,MOD,V,No,cow,thief,could,count,DET_N,N_MOD,MOD_V,N
1024705,48716,N,N,MOD,V,ADV,cow,thief,could,count,on,N_N,N_V,V_ADV,MOD
1024706,48716,N,MOD,V,ADV,DET,thief,could,count,on,a,N_MOD,MOD_ADV,ADV_DET,V
1024707,48716,MOD,V,ADV,DET,N,could,count,on,a,jury,MOD_V,V_DET,DET_N,P
1024708,48716,V,ADV,DET,N,P,count,on,a,jury,of,V_ADV,ADV_N,N_P,DET
1024709,48716,ADV,DET,N,P,PRO,on,a,jury,of,his,ADV_DET,DET_P,P_PRO,N
1024710,48716,DET,N,P,PRO,ADJ,a,jury,of,his,sympathetic,DET_N,N_PRO,PRO_ADJ,P
1024711,48716,N,P,PRO,ADJ,N,jury,of,his,sympathetic,peers,N_P,P_ADJ,ADJ_N,DET
1024712,48716,P,PRO,ADJ,N,TO,of,his,sympathetic,peers,to,P_PRO,PRO_N,N_TO,ADJ
1024713,48716,PRO,ADJ,N,TO,V,his,sympathetic,peers,to,free,PRO_ADJ,ADJ_TO,TO_V,N
1024714,48716,ADJ,N,TO,V,PRO,sympathetic,peers,to,free,him,ADJ_N,N_V,V_PRO,P
1024715,48716,N,TO,V,PRO,DET,peers,to,free,him,any,N_TO,TO_PRO,PRO_DET,V
