,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
1044765,50000,V,DET,N,P,N,had,the,heat,of,hatred,V_DET,DET_P,P_N,N
1044766,50000,DET,N,P,N,P,the,heat,of,hatred,in,DET_N,N_N,N_P,P
1044767,50000,N,P,N,P,PRO,heat,of,hatred,in,her,N_P,P_P,P_PRO,N
1044768,50000,P,N,P,PRO,",",of,hatred,in,her,",",P_N,N_PRO,"PRO_,",P
1044769,50000,N,P,PRO,",",CNJ,hatred,in,her,",",like,N_P,"P_,",",_CNJ",PRO
1044770,50000,P,PRO,",",CNJ,N,in,her,",",like,charcoal,P_PRO,PRO_CNJ,CNJ_N,","
1044771,50000,PRO,",",CNJ,N,WH,her,",",like,charcoal,that,"PRO_,",",_N",N_WH,CNJ
1044772,50000,",",CNJ,N,WH,V,",",like,charcoal,that,is,",_CNJ",CNJ_WH,WH_V,N
1044773,50000,CNJ,N,WH,V,VG,like,charcoal,that,is,burning,CNJ_N,N_V,V_VG,WH
1044774,50000,N,WH,V,VG,P,charcoal,that,is,burning,on,N_WH,WH_VG,VG_P,V
1044775,50000,WH,V,VG,P,PRO,that,is,burning,on,its,WH_V,V_P,P_PRO,N
1044776,50000,V,VG,P,PRO,ADJ,is,burning,on,its,under,V_VG,VG_PRO,PRO_ADJ,P
1044777,50000,VG,P,PRO,ADJ,N,burning,on,its,under,side,VG_P,P_ADJ,ADJ_N,PRO
1044778,50000,P,PRO,ADJ,N,",",on,its,under,side,",",P_PRO,PRO_N,"N_,",ADJ
1044779,50000,PRO,ADJ,N,",",CNJ,its,under,side,",",but,PRO_ADJ,"ADJ_,",",_CNJ",N
1044780,50000,ADJ,N,",",CNJ,*,under,side,",",but,not,ADJ_N,N_CNJ,CNJ_*,","
1044781,50000,N,",",CNJ,*,ADV,side,",",but,not,visibly,"N_,",",_*",*_ADV,CNJ
1044782,50000,",",CNJ,*,ADV,.,",",but,not,visibly,.,",_CNJ",CNJ_ADV,ADV_.,PRO
1044783,50000,CNJ,*,ADV,.,end,but,not,visibly,.,,CNJ_*,*_.,._end,ADV
1044784,50000,*,ADV,.,end,end,not,visibly,.,,,*_ADV,ADV_end,end_end,.
1052969,50497,start,start,CNJ,EX,V,,,But,there,hadn't,start_start,start_EX,EX_V,CNJ
1052970,50497,start,CNJ,EX,V,V,,But,there,hadn't,been,start_CNJ,CNJ_V,V_V,ADV
1052971,50497,CNJ,EX,V,V,DET,But,there,hadn't,been,enough,CNJ_EX,EX_V,V_DET,V
1052972,50497,EX,V,V,DET,N,there,hadn't,been,enough,time,EX_V,V_DET,DET_N,V
1052973,50497,V,V,DET,N,TO,hadn't,been,enough,time,to,V_V,V_N,N_TO,DET
1052974,50497,V,DET,N,TO,V,been,enough,time,to,build,V_DET,DET_TO,TO_V,N
1052975,50497,DET,N,TO,V,PRO,enough,time,to,build,it,DET_N,N_V,V_PRO,TO
1052976,50497,N,TO,V,PRO,P,time,to,build,it,for,N_TO,TO_PRO,PRO_P,V
1052977,50497,TO,V,PRO,P,N,to,build,it,for,keeps,TO_V,V_P,P_N,PRO
1052978,50497,V,PRO,P,N,.,build,it,for,keeps,.,V_PRO,PRO_N,N_.,P
1052979,50497,PRO,P,N,.,end,it,for,keeps,.,,PRO_P,P_.,._end,N
1052980,50497,P,N,.,end,end,for,keeps,.,,,P_N,N_end,end_end,.
1058510,50906,start,start,PRO,VD,NP,,,He,reminded,Matsuo,start_start,start_VD,VD_NP,PRO
1058511,50906,start,PRO,VD,NP,P,,He,reminded,Matsuo,of,start_PRO,PRO_NP,NP_P,VD
1058512,50906,PRO,VD,NP,P,DET,He,reminded,Matsuo,of,a,PRO_VD,VD_P,P_DET,NP
1058513,50906,VD,NP,P,DET,ADJ,reminded,Matsuo,of,a,similar,VD_NP,NP_DET,DET_ADJ,P
1058514,50906,NP,P,DET,ADJ,N,Matsuo,of,a,similar,thing,NP_P,P_ADJ,ADJ_N,DET
1058515,50906,P,DET,ADJ,N,PRO,of,a,similar,thing,he,P_DET,DET_N,N_PRO,ADJ
1058516,50906,DET,ADJ,N,PRO,V,a,similar,thing,he,had,DET_ADJ,ADJ_PRO,PRO_V,N
1058517,50906,ADJ,N,PRO,V,VN,similar,thing,he,had,witnessed,ADJ_N,N_V,V_VN,PRO
1058518,50906,N,PRO,V,VN,P,thing,he,had,witnessed,in,N_PRO,PRO_VN,VN_P,V
1058519,50906,PRO,V,VN,P,NP,he,had,witnessed,in,China,PRO_V,V_P,P_NP,VN
1058520,50906,V,VN,P,NP,.,had,witnessed,in,China,.,V_VN,VN_NP,NP_.,P
1058521,50906,VN,P,NP,.,end,witnessed,in,China,.,,VN_P,P_.,._end,NP
1058522,50906,P,NP,.,end,end,in,China,.,,,P_NP,NP_end,end_end,.
1058800,50926,start,start,MOD,PRO,V,,,Shall,we,teach,start_start,start_PRO,PRO_V,MOD
1058801,50926,start,MOD,PRO,V,PRO,,Shall,we,teach,him,start_MOD,MOD_V,V_PRO,PRO
1058802,50926,MOD,PRO,V,PRO,DET,Shall,we,teach,him,some,MOD_PRO,PRO_PRO,PRO_DET,V
1058803,50926,PRO,V,PRO,DET,'',we,teach,him,some,'',PRO_V,V_DET,DET_'',PRO
1058804,50926,V,PRO,DET,'',.,teach,him,some,'',?,V_PRO,PRO_'',''_.,DET
1058805,50926,PRO,DET,'',.,.,him,some,'',?,?,PRO_DET,DET_.,._.,N
1058806,50926,DET,'',.,.,end,some,'',?,?,,DET_'',''_.,._end,.
1058807,50926,'',.,.,end,end,'',?,?,,,''_.,._end,end_end,.
1061998,51093,start,start,``,PRO,VD,,,``,I,got,start_start,start_PRO,PRO_VD,``
1061999,51093,start,``,PRO,VD,NP,,``,I,got,Margaret,start_``,``_VD,VD_NP,PRO
1062000,51093,``,PRO,VD,NP,NP,``,I,got,Margaret,Rider,``_PRO,PRO_NP,NP_NP,VD
1062001,51093,PRO,VD,NP,NP,P,I,got,Margaret,Rider,in,PRO_VD,VD_NP,NP_P,NP
1062002,51093,VD,NP,NP,P,NUM,got,Margaret,Rider,in,one,VD_NP,NP_P,P_NUM,NP
1062003,51093,NP,NP,P,NUM,P,Margaret,Rider,in,one,of,NP_NP,NP_NUM,NUM_P,P
1062004,51093,NP,P,NUM,P,PRO,Rider,in,one,of,them,NP_P,P_P,P_PRO,NUM
1062005,51093,P,NUM,P,PRO,ADJ,in,one,of,them,old,P_NUM,NUM_PRO,PRO_ADJ,P
1062006,51093,NUM,P,PRO,ADJ,N,one,of,them,old,box,NUM_P,P_ADJ,ADJ_N,PRO
1062007,51093,P,PRO,ADJ,N,N,of,them,old,box,cars,P_PRO,PRO_N,N_N,ADJ
1062008,51093,PRO,ADJ,N,N,P,them,old,box,cars,down,PRO_ADJ,ADJ_N,N_P,N
1062009,51093,ADJ,N,N,P,ADV,old,box,cars,down,there,ADJ_N,N_P,P_ADV,N
1062010,51093,N,N,P,ADV,P,box,cars,down,there,by,N_N,N_ADV,ADV_P,P
1062011,51093,N,P,ADV,P,DET,cars,down,there,by,the,N_P,P_P,P_DET,ADV
1062012,51093,P,ADV,P,DET,N,down,there,by,the,quarry,P_ADV,ADV_DET,DET_N,P
1062013,51093,ADV,P,DET,N,'',there,by,the,quarry,'',ADV_P,P_N,N_'',DET
1062014,51093,P,DET,N,'',.,by,the,quarry,'',.,P_DET,DET_'',''_.,N
1062015,51093,DET,N,'',.,end,the,quarry,'',.,,DET_N,N_.,._end,N
1062016,51093,N,'',.,end,end,quarry,'',.,,,N_'',''_end,end_end,.
1063599,51176,start,start,PRO,ADV,VD,,,He,proudly,wore,start_start,start_ADV,ADV_VD,PRO
1063600,51176,start,PRO,ADV,VD,DET,,He,proudly,wore,the,start_PRO,PRO_VD,VD_DET,ADV
1063601,51176,PRO,ADV,VD,DET,ADJ,He,proudly,wore,the,blue,PRO_ADV,ADV_DET,DET_ADJ,P
1063602,51176,ADV,VD,DET,ADJ,N,proudly,wore,the,blue,livery,ADV_VD,VD_ADJ,ADJ_N,DET
1063603,51176,VD,DET,ADJ,N,P,wore,the,blue,livery,of,VD_DET,DET_N,N_P,N
1063604,51176,DET,ADJ,N,P,PRO,the,blue,livery,of,her,DET_ADJ,ADJ_P,P_PRO,N
1063605,51176,ADJ,N,P,PRO,N,blue,livery,of,her,house,ADJ_N,N_PRO,PRO_N,P
1063606,51176,N,P,PRO,N,",",livery,of,her,house,",",N_P,P_N,"N_,",PRO
1063607,51176,P,PRO,N,",",P,of,her,house,",",for,P_PRO,"PRO_,",",_P",N
1063608,51176,PRO,N,",",P,DET,her,house,",",for,the,PRO_N,N_P,P_DET,","
1063609,51176,N,",",P,DET,N,house,",",for,the,girl,"N_,",",_DET",DET_N,P
1063610,51176,",",P,DET,N,V,",",for,the,girl,was,",_P",P_N,N_V,DET
1063611,51176,P,DET,N,V,NP,for,the,girl,was,Madame,P_DET,DET_V,V_NP,N
1063612,51176,DET,N,V,NP,NP,the,girl,was,Madame,Delphine,DET_N,N_NP,NP_NP,P
1063613,51176,N,V,NP,NP,NP,girl,was,Madame,Delphine,Lalaurie,N_V,V_NP,NP_NP,P
1063614,51176,V,NP,NP,NP,",",was,Madame,Delphine,Lalaurie,",",V_NP,NP_NP,"NP_,",NP
1063615,51176,NP,NP,NP,",",N,Madame,Delphine,Lalaurie,",",wife,NP_NP,"NP_,",",_N",NP
1063616,51176,NP,NP,",",N,P,Delphine,Lalaurie,",",wife,of,NP_NP,NP_N,N_P,","
1063617,51176,NP,",",N,P,DET,Lalaurie,",",wife,of,the,"NP_,",",_P",P_DET,N
1063618,51176,",",N,P,DET,ADJ,",",wife,of,the,prominent,",_N",N_DET,DET_ADJ,P
1063619,51176,N,P,DET,ADJ,N,wife,of,the,prominent,surgeon,N_P,P_ADJ,ADJ_N,DET
1063620,51176,P,DET,ADJ,N,",",of,the,prominent,surgeon,",",P_DET,DET_N,"N_,",ADJ
1063621,51176,DET,ADJ,N,",",N,the,prominent,surgeon,",",Dr.,DET_ADJ,"ADJ_,",",_N",N
1063622,51176,ADJ,N,",",N,NP,prominent,surgeon,",",Dr.,Louis,ADJ_N,N_N,N_NP,","
1063623,51176,N,",",N,NP,NP,surgeon,",",Dr.,Louis,Lalaurie,"N_,",",_NP",NP_NP,N
1063624,51176,",",N,NP,NP,",",",",Dr.,Louis,Lalaurie,",",",_N",N_NP,"NP_,",NP
1063625,51176,N,NP,NP,",",WH,Dr.,Louis,Lalaurie,",",who,N_NP,"NP_,",",_WH",NP
1063626,51176,NP,NP,",",WH,V,Louis,Lalaurie,",",who,bore,NP_NP,NP_WH,WH_V,","
1063627,51176,NP,",",WH,V,NUM,Lalaurie,",",who,bore,one,"NP_,",",_V",V_NUM,WH
1063628,51176,",",WH,V,NUM,P,",",who,bore,one,of,",_WH",WH_NUM,NUM_P,V
1063629,51176,WH,V,NUM,P,DET,who,bore,one,of,the,WH_V,V_P,P_DET,PRO
1063630,51176,V,NUM,P,DET,N,bore,one,of,the,South's,V_NUM,NUM_DET,DET_N,P
1063631,51176,NUM,P,DET,N,ADJ,one,of,the,South's,oldest,NUM_P,P_N,N_ADJ,DET
1063632,51176,P,DET,N,ADJ,CNJ,of,the,South's,oldest,and,P_DET,DET_ADJ,ADJ_CNJ,N
1063633,51176,DET,N,ADJ,CNJ,DET,the,South's,oldest,and,most,DET_N,N_CNJ,CNJ_DET,ADJ
1063634,51176,N,ADJ,CNJ,DET,VN,South's,oldest,and,most,cherished,N_ADJ,ADJ_DET,DET_VN,CNJ
1063635,51176,ADJ,CNJ,DET,VN,N,oldest,and,most,cherished,names,ADJ_CNJ,CNJ_VN,VN_N,DET
1063636,51176,CNJ,DET,VN,N,.,and,most,cherished,names,.,CNJ_DET,DET_N,N_.,ADJ
1063637,51176,DET,VN,N,.,end,most,cherished,names,.,,DET_VN,VN_.,._end,N
1063638,51176,VN,N,.,end,end,cherished,names,.,,,VN_N,N_end,end_end,.
1067051,51391,start,start,WH,PRO,V,,,When,they,had,start_start,start_PRO,PRO_V,WH
1067052,51391,start,WH,PRO,V,VN,,When,they,had,licked,start_WH,WH_V,V_VN,PRO
1067053,51391,WH,PRO,V,VN,DET,When,they,had,licked,the,WH_PRO,PRO_VN,VN_DET,V
1067054,51391,PRO,V,VN,DET,DET,they,had,licked,the,last,PRO_V,V_DET,DET_DET,VN
1067055,51391,V,VN,DET,DET,P,had,licked,the,last,of,V_VN,VN_DET,DET_P,DET
1067056,51391,VN,DET,DET,P,DET,licked,the,last,of,the,VN_DET,DET_P,P_DET,N
1067057,51391,DET,DET,P,DET,N,the,last,of,the,wieners',DET_DET,DET_DET,DET_N,P
1067058,51391,DET,P,DET,N,N,last,of,the,wieners',taste,DET_P,P_N,N_N,DET
1067059,51391,P,DET,N,N,P,of,the,wieners',taste,from,P_DET,DET_N,N_P,N
1067060,51391,DET,N,N,P,PRO,the,wieners',taste,from,their,DET_N,N_P,P_PRO,N
1067061,51391,N,N,P,PRO,N,wieners',taste,from,their,fingers,N_N,N_PRO,PRO_N,P
1067062,51391,N,P,PRO,N,",",taste,from,their,fingers,",",N_P,P_N,"N_,",PRO
1067063,51391,P,PRO,N,",",PRO,from,their,fingers,",",they,P_PRO,"PRO_,",",_PRO",N
1067064,51391,PRO,N,",",PRO,VD,their,fingers,",",they,settled,PRO_N,N_PRO,PRO_VD,","
1067065,51391,N,",",PRO,VD,ADV,fingers,",",they,settled,back,"N_,",",_VD",VD_ADV,PRO
1067066,51391,",",PRO,VD,ADV,",",",",they,settled,back,",",",_PRO",PRO_ADV,"ADV_,",VD
1067067,51391,PRO,VD,ADV,",",CNJ,they,settled,back,",",and,PRO_VD,"VD_,",",_CNJ",ADV
1067068,51391,VD,ADV,",",CNJ,NP,settled,back,",",and,Cappy,VD_ADV,ADV_CNJ,CNJ_NP,","
1067069,51391,ADV,",",CNJ,NP,VD,back,",",and,Cappy,offered,"ADV_,",",_NP",NP_VD,CNJ
1067070,51391,",",CNJ,NP,VD,NP,",",and,Cappy,offered,Ernie,",_CNJ",CNJ_VD,VD_NP,NP
1067071,51391,CNJ,NP,VD,NP,DET,and,Cappy,offered,Ernie,a,CNJ_NP,NP_NP,NP_DET,VD
1067072,51391,NP,VD,NP,DET,N,Cappy,offered,Ernie,a,cigarette,NP_VD,VD_DET,DET_N,NP
1067073,51391,VD,NP,DET,N,.,offered,Ernie,a,cigarette,.,VD_NP,NP_N,N_.,DET
1067074,51391,NP,DET,N,.,end,Ernie,a,cigarette,.,,NP_DET,DET_.,._end,N
1067075,51391,DET,N,.,end,end,a,cigarette,.,,,DET_N,N_end,end_end,.
1068087,51471,start,start,NP,NP,",",,,Filippo,Rossi,",",start_start,start_NP,"NP_,",NP
1068088,51471,start,NP,NP,",",DET,,Filippo,Rossi,",",that's,start_NP,"NP_,",",_DET",NP
1068089,51471,NP,NP,",",DET,WH,Filippo,Rossi,",",that's,what,NP_NP,NP_DET,DET_WH,","
1068090,51471,NP,",",DET,WH,PRO,Rossi,",",that's,what,he,"NP_,",",_WH",WH_PRO,DET
1068091,51471,",",DET,WH,PRO,V,",",that's,what,he,was,",_DET",DET_PRO,PRO_V,WH
1068092,51471,DET,WH,PRO,V,VN,that's,what,he,was,called,DET_WH,WH_V,V_VN,PRO
1068093,51471,WH,PRO,V,VN,P,what,he,was,called,in,WH_PRO,PRO_VN,VN_P,V
1068094,51471,PRO,V,VN,P,DET,he,was,called,in,the,PRO_V,V_P,P_DET,VN
1068095,51471,V,VN,P,DET,ADJ,was,called,in,the,old,V_VN,VN_DET,DET_ADJ,P
1068096,51471,VN,P,DET,ADJ,N,called,in,the,old,country,VN_P,P_ADJ,ADJ_N,DET
1068097,51471,P,DET,ADJ,N,.,in,the,old,country,;,P_DET,DET_N,N_.,ADJ
1068098,51471,DET,ADJ,N,.,.,the,old,country,;,;,DET_ADJ,ADJ_.,._.,N
1068099,51471,ADJ,N,.,.,end,old,country,;,;,,ADJ_N,N_.,._end,.
1068100,51471,N,.,.,end,end,country,;,;,,,N_.,._end,end_end,.
1069458,51550,start,start,PRO,MOD,V,,,He,would,order,start_start,start_MOD,MOD_V,PRO
1069459,51550,start,PRO,MOD,V,PRO,,He,would,order,her,start_PRO,PRO_V,V_PRO,MOD
1069460,51550,PRO,MOD,V,PRO,TO,He,would,order,her,to,PRO_MOD,MOD_PRO,PRO_TO,V
1069461,51550,MOD,V,PRO,TO,V,would,order,her,to,bring,MOD_V,V_TO,TO_V,PRO
1069462,51550,V,PRO,TO,V,N,order,her,to,bring,coffee,V_PRO,PRO_V,V_N,TO
1069463,51550,PRO,TO,V,N,",",her,to,bring,coffee,",",PRO_TO,TO_N,"N_,",V
1069464,51550,TO,V,N,",",CNJ,to,bring,coffee,",",and,TO_V,"V_,",",_CNJ",N
1069465,51550,V,N,",",CNJ,MOD,bring,coffee,",",and,would,V_N,N_CNJ,CNJ_MOD,","
1069466,51550,N,",",CNJ,MOD,V,coffee,",",and,would,take,"N_,",",_MOD",MOD_V,CNJ
1069467,51550,",",CNJ,MOD,V,P,",",and,would,take,from,",_CNJ",CNJ_V,V_P,MOD
1069468,51550,CNJ,MOD,V,P,PRO,and,would,take,from,his,CNJ_MOD,MOD_P,P_PRO,V
1069469,51550,MOD,V,P,PRO,N,would,take,from,his,vest,MOD_V,V_PRO,PRO_N,P
1069470,51550,V,P,PRO,N,N,take,from,his,vest,pocket,V_P,P_N,N_N,DET
1069471,51550,P,PRO,N,N,DET,from,his,vest,pocket,a,P_PRO,PRO_N,N_DET,N
1069472,51550,PRO,N,N,DET,ADJ,his,vest,pocket,a,thin,PRO_N,N_DET,DET_ADJ,P
1069473,51550,N,N,DET,ADJ,ADJ,vest,pocket,a,thin,black,N_N,N_ADJ,ADJ_ADJ,N
1069474,51550,N,DET,ADJ,ADJ,N,pocket,a,thin,black,pipe,N_DET,DET_ADJ,ADJ_N,ADJ
1069475,51550,DET,ADJ,ADJ,N,WH,a,thin,black,pipe,which,DET_ADJ,ADJ_N,N_WH,N
1069476,51550,ADJ,ADJ,N,WH,PRO,thin,black,pipe,which,he,ADJ_ADJ,ADJ_WH,WH_PRO,N
1069477,51550,ADJ,N,WH,PRO,MOD,black,pipe,which,he,would,ADJ_N,N_PRO,PRO_MOD,","
1069478,51550,N,WH,PRO,MOD,V,pipe,which,he,would,stuff,N_WH,WH_MOD,MOD_V,PRO
1069479,51550,WH,PRO,MOD,V,--,which,he,would,stuff,--,WH_PRO,PRO_V,V_--,MOD
1069480,51550,PRO,MOD,V,--,PRO,he,would,stuff,--,he,PRO_MOD,MOD_--,--_PRO,V
1069481,51550,MOD,V,--,PRO,MOD,would,stuff,--,he,would,MOD_V,V_PRO,PRO_MOD,--
1069482,51550,V,--,PRO,MOD,*,stuff,--,he,would,not,V_--,--_MOD,MOD_*,PRO
1069483,51550,--,PRO,MOD,*,V,--,he,would,not,remove,--_PRO,PRO_*,*_V,MOD
1069484,51550,PRO,MOD,*,V,PRO,he,would,not,remove,his,PRO_MOD,MOD_V,V_PRO,V
1069485,51550,MOD,*,V,PRO,N,would,not,remove,his,gloves,MOD_*,*_PRO,PRO_N,V
1069486,51550,*,V,PRO,N,--,not,remove,his,gloves,--,*_V,V_N,N_--,DET
1069487,51550,V,PRO,N,--,CNJ,remove,his,gloves,--,and,V_PRO,PRO_--,--_CNJ,N
1069488,51550,PRO,N,--,CNJ,V,his,gloves,--,and,light,PRO_N,N_CNJ,CNJ_V,ADV
1069489,51550,N,--,CNJ,V,CNJ,gloves,--,and,light,and,N_--,--_V,V_CNJ,CNJ
1069490,51550,--,CNJ,V,CNJ,V,--,and,light,and,smoke,--_CNJ,CNJ_CNJ,CNJ_V,N
1069491,51550,CNJ,V,CNJ,V,.,and,light,and,smoke,.,CNJ_V,V_V,V_.,CNJ
1069492,51550,V,CNJ,V,.,end,light,and,smoke,.,,V_CNJ,CNJ_.,._end,N
1069493,51550,CNJ,V,.,end,end,and,smoke,.,,,CNJ_V,V_end,end_end,.
1084849,52428,start,start,PRO,ADJ,N,,,His,black,hat,start_start,start_ADJ,ADJ_N,PRO
1084850,52428,start,PRO,ADJ,N,P,,His,black,hat,with,start_PRO,PRO_N,N_P,ADJ
1084851,52428,PRO,ADJ,N,P,PRO,His,black,hat,with,its,PRO_ADJ,ADJ_P,P_PRO,N
1084852,52428,ADJ,N,P,PRO,ADJ,black,hat,with,its,wide,ADJ_N,N_PRO,PRO_ADJ,P
1084853,52428,N,P,PRO,ADJ,N,hat,with,its,wide,brim,N_P,P_ADJ,ADJ_N,PRO
1084854,52428,P,PRO,ADJ,N,",",with,its,wide,brim,",",P_PRO,PRO_N,"N_,",ADJ
1084855,52428,PRO,ADJ,N,",",ADJ,its,wide,brim,",",high,PRO_ADJ,"ADJ_,",",_ADJ",N
1084856,52428,ADJ,N,",",ADJ,N,wide,brim,",",high,crown,ADJ_N,N_ADJ,ADJ_N,P
1084857,52428,N,",",ADJ,N,",",brim,",",high,crown,",","N_,",",_N","N_,",N
1084858,52428,",",ADJ,N,",",CNJ,",",high,crown,",",and,",_ADJ","ADJ_,",",_CNJ",N
1084859,52428,ADJ,N,",",CNJ,N,high,crown,",",and,fur,ADJ_N,N_CNJ,CNJ_N,","
1084860,52428,N,",",CNJ,N,N,crown,",",and,fur,trim,"N_,",",_N",N_N,CNJ
1084861,52428,",",CNJ,N,N,VD,",",and,fur,trim,rode,",_CNJ",CNJ_N,N_VD,N
1084862,52428,CNJ,N,N,VD,ADV,and,fur,trim,rode,high,CNJ_N,N_VD,VD_ADV,N
1084863,52428,N,N,VD,ADV,.,fur,trim,rode,high,.,N_N,N_ADV,ADV_.,P
1084864,52428,N,VD,ADV,.,end,trim,rode,high,.,,N_VD,VD_.,._end,ADV
1084865,52428,VD,ADV,.,end,end,rode,high,.,,,VD_ADV,ADV_end,end_end,.
1086469,52550,start,start,EX,V,DET,,,There,was,a,start_start,start_V,V_DET,ADV
1086470,52550,start,EX,V,DET,N,,There,was,a,man,start_EX,EX_DET,DET_N,V
1086471,52550,EX,V,DET,N,ADV,There,was,a,man,here,EX_V,V_N,N_ADV,DET
1086472,52550,V,DET,N,ADV,P,was,a,man,here,in,V_DET,DET_ADV,ADV_P,N
1086473,52550,DET,N,ADV,P,N,a,man,here,in,town,DET_N,N_P,P_N,ADV
1086474,52550,N,ADV,P,N,.,man,here,in,town,.,N_ADV,ADV_N,N_.,P
1086475,52550,ADV,P,N,.,end,here,in,town,.,,ADV_P,P_.,._end,N
1086476,52550,P,N,.,end,end,in,town,.,,,P_N,N_end,end_end,.
1117661,54529,start,start,DET,DET,N,,,The,other,possibility,start_start,start_DET,DET_N,DET
1117662,54529,start,DET,DET,N,V,,The,other,possibility,is,start_DET,DET_N,N_V,DET
1117663,54529,DET,DET,N,V,TO,The,other,possibility,is,to,DET_DET,DET_V,V_TO,N
1117664,54529,DET,N,V,TO,V,other,possibility,is,to,make,DET_N,N_TO,TO_V,V
1117665,54529,N,V,TO,V,N,possibility,is,to,make,arrangements,N_V,V_V,V_N,TO
1117666,54529,V,TO,V,N,P,is,to,make,arrangements,for,V_TO,TO_N,N_P,N
1117667,54529,TO,V,N,P,PRO,to,make,arrangements,for,her,TO_V,V_P,P_PRO,N
1117668,54529,V,N,P,PRO,TO,make,arrangements,for,her,to,V_N,N_PRO,PRO_TO,P
1117669,54529,N,P,PRO,TO,V,arrangements,for,her,to,let,N_P,P_TO,TO_V,PRO
1117670,54529,P,PRO,TO,V,ADV,for,her,to,let,out,P_PRO,PRO_V,V_ADV,TO
1117671,54529,PRO,TO,V,ADV,NUM,her,to,let,out,one,PRO_TO,TO_ADV,ADV_NUM,V
1117672,54529,TO,V,ADV,NUM,CNJ,to,let,out,one,or,TO_V,V_NUM,NUM_CNJ,ADV
1117673,54529,V,ADV,NUM,CNJ,NUM,let,out,one,or,two,V_ADV,ADV_CNJ,CNJ_NUM,NUM
1117674,54529,ADV,NUM,CNJ,NUM,P,out,one,or,two,of,ADV_NUM,NUM_NUM,NUM_P,CNJ
1117675,54529,NUM,CNJ,NUM,P,DET,one,or,two,of,the,NUM_CNJ,CNJ_P,P_DET,NUM
1117676,54529,CNJ,NUM,P,DET,N,or,two,of,the,rooms,CNJ_NUM,NUM_DET,DET_N,P
1117677,54529,NUM,P,DET,N,P,two,of,the,rooms,to,NUM_P,P_N,N_P,DET
1117678,54529,P,DET,N,P,DET,of,the,rooms,to,some,P_DET,DET_P,P_DET,N
1117679,54529,DET,N,P,DET,N,the,rooms,to,some,teacher,DET_N,N_DET,DET_N,P
1117680,54529,N,P,DET,N,P,rooms,to,some,teacher,of,N_P,P_N,N_P,DET
1117681,54529,P,DET,N,P,ADJ,to,some,teacher,of,good,P_DET,DET_P,P_ADJ,N
1117682,54529,DET,N,P,ADJ,N,some,teacher,of,good,family,DET_N,N_ADJ,ADJ_N,P
1117683,54529,N,P,ADJ,N,CNJ,teacher,of,good,family,or,N_P,P_N,N_CNJ,ADJ
1117684,54529,P,ADJ,N,CNJ,NUM,of,good,family,or,one,P_ADJ,ADJ_CNJ,CNJ_NUM,N
1117685,54529,ADJ,N,CNJ,NUM,P,good,family,or,one,of,ADJ_N,N_NUM,NUM_P,CNJ
1117686,54529,N,CNJ,NUM,P,DET,family,or,one,of,those,N_CNJ,CNJ_P,P_DET,NUM
1117687,54529,CNJ,NUM,P,DET,ADJ,or,one,of,those,solitary,CNJ_NUM,NUM_DET,DET_ADJ,P
1117688,54529,NUM,P,DET,ADJ,ADJ,one,of,those,solitary,old,NUM_P,P_ADJ,ADJ_ADJ,DET
1117689,54529,P,DET,ADJ,ADJ,N,of,those,solitary,old,ladies,P_DET,DET_ADJ,ADJ_N,ADJ
1117690,54529,DET,ADJ,ADJ,N,WH,those,solitary,old,ladies,that,DET_ADJ,ADJ_N,N_WH,ADJ
1117691,54529,ADJ,ADJ,N,WH,NP,solitary,old,ladies,that,Tuxapoka,ADJ_ADJ,ADJ_WH,WH_NP,N
1117692,54529,ADJ,N,WH,NP,V,old,ladies,that,Tuxapoka,is,ADJ_N,N_NP,NP_V,P
1117693,54529,N,WH,NP,V,VN,ladies,that,Tuxapoka,is,populated,N_WH,WH_V,V_VN,NP
1117694,54529,WH,NP,V,VN,P,that,Tuxapoka,is,populated,with,WH_NP,NP_VN,VN_P,V
1117695,54529,NP,V,VN,P,--,Tuxapoka,is,populated,with,--,NP_V,V_P,P_--,VN
1117696,54529,V,VN,P,--,NP,is,populated,with,--,Miss,V_VN,VN_--,--_NP,P
1117697,54529,VN,P,--,NP,NP,populated,with,--,Miss,Edna,VN_P,P_NP,NP_NP,--
1117698,54529,P,--,NP,NP,NP,with,--,Miss,Edna,Whittaker,P_--,--_NP,NP_NP,CNJ
1117699,54529,--,NP,NP,NP,",",--,Miss,Edna,Whittaker,",",--_NP,NP_NP,"NP_,",NP
1117700,54529,NP,NP,NP,",",P,Miss,Edna,Whittaker,",",for,NP_NP,"NP_,",",_P",NP
1117701,54529,NP,NP,",",P,N,Edna,Whittaker,",",for,example,NP_NP,NP_P,P_N,","
1117702,54529,NP,",",P,N,.,Whittaker,",",for,example,.,"NP_,",",_N",N_.,P
1117703,54529,",",P,N,.,end,",",for,example,.,,",_P",P_.,._end,N
1117704,54529,P,N,.,end,end,for,example,.,,,P_N,N_end,end_end,.
1120150,54688,start,start,CNJ,V,PRO,,,And,hadn't,I,start_start,start_V,V_PRO,CNJ
1120151,54688,start,CNJ,V,PRO,VN,,And,hadn't,I,rescued,start_CNJ,CNJ_PRO,PRO_VN,V
1120152,54688,CNJ,V,PRO,VN,PRO,And,hadn't,I,rescued,him,CNJ_V,V_VN,VN_PRO,V
