,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
985268,45967,--,ADJ,ADJ,N,.,--,real,Indian,summer,.,--_ADJ,ADJ_N,N_.,
985269,45967,ADJ,ADJ,N,.,end,real,Indian,summer,.,,ADJ_ADJ,ADJ_.,._end,
985270,45967,ADJ,N,.,end,end,Indian,summer,.,,,ADJ_N,N_end,end_end,
989268,46240,start,start,PRO,N,V,,,His,duty,was,start_start,start_N,N_V,
989269,46240,start,PRO,N,V,TO,,His,duty,was,to,start_PRO,PRO_V,V_TO,
989270,46240,PRO,N,V,TO,V,His,duty,was,to,write,PRO_N,N_TO,TO_V,
989271,46240,N,V,TO,V,DET,duty,was,to,write,a,N_V,V_V,V_DET,
989272,46240,V,TO,V,DET,N,was,to,write,a,school,V_TO,TO_DET,DET_N,
989273,46240,TO,V,DET,N,N,to,write,a,school,text,TO_V,V_N,N_N,
989274,46240,V,DET,N,N,CNJ,write,a,school,text,and,V_DET,DET_N,N_CNJ,
989275,46240,DET,N,N,CNJ,TO,a,school,text,and,to,DET_N,N_CNJ,CNJ_TO,
989276,46240,N,N,CNJ,TO,V,school,text,and,to,teach,N_N,N_TO,TO_V,
989277,46240,N,CNJ,TO,V,DET,text,and,to,teach,the,N_CNJ,CNJ_V,V_DET,
989278,46240,CNJ,TO,V,DET,ADJ,and,to,teach,the,entire,CNJ_TO,TO_DET,DET_ADJ,
989279,46240,TO,V,DET,ADJ,N,to,teach,the,entire,personnel,TO_V,V_ADJ,ADJ_N,
989280,46240,V,DET,ADJ,N,P,teach,the,entire,personnel,of,V_DET,DET_N,N_P,
989281,46240,DET,ADJ,N,P,DET,the,entire,personnel,of,the,DET_ADJ,ADJ_P,P_DET,
989282,46240,ADJ,N,P,DET,NP,entire,personnel,of,the,Gabriel,ADJ_N,N_DET,DET_NP,
989283,46240,N,P,DET,NP,WH,personnel,of,the,Gabriel,how,N_P,P_NP,NP_WH,
989284,46240,P,DET,NP,WH,TO,of,the,Gabriel,how,to,P_DET,DET_WH,WH_TO,
989285,46240,DET,NP,WH,TO,V,the,Gabriel,how,to,speak,DET_NP,NP_TO,TO_V,
989286,46240,NP,WH,TO,V,NP,Gabriel,how,to,speak,Ozagen,NP_WH,WH_V,V_NP,
989287,46240,WH,TO,V,NP,.,how,to,speak,Ozagen,.,WH_TO,TO_NP,NP_.,
989288,46240,TO,V,NP,.,end,to,speak,Ozagen,.,,TO_V,V_.,._end,
989289,46240,V,NP,.,end,end,speak,Ozagen,.,,,V_NP,NP_end,end_end,
990245,46300,start,start,CNJ,PRO,MOD,,,But,we,must,start_start,start_PRO,PRO_MOD,
990246,46300,start,CNJ,PRO,MOD,V,,But,we,must,know,start_CNJ,CNJ_MOD,MOD_V,
990247,46300,CNJ,PRO,MOD,V,CNJ,But,we,must,know,if,CNJ_PRO,PRO_V,V_CNJ,
990248,46300,PRO,MOD,V,CNJ,DET,we,must,know,if,this,PRO_MOD,MOD_CNJ,CNJ_DET,
990249,46300,MOD,V,CNJ,DET,V,must,know,if,this,is,MOD_V,V_DET,DET_V,
990250,46300,V,CNJ,DET,V,P,know,if,this,is,in,V_CNJ,CNJ_V,V_P,
990251,46300,CNJ,DET,V,P,N,if,this,is,in,accordance,CNJ_DET,DET_P,P_N,
990252,46300,DET,V,P,N,P,this,is,in,accordance,with,DET_V,V_N,N_P,
990253,46300,V,P,N,P,PRO,is,in,accordance,with,your,V_P,P_P,P_PRO,
990254,46300,P,N,P,PRO,N,in,accordance,with,your,customs,P_N,N_PRO,PRO_N,
990255,46300,N,P,PRO,N,",",accordance,with,your,customs,",",N_P,P_N,"N_,",
990256,46300,P,PRO,N,",",CNJ,with,your,customs,",",and,P_PRO,"PRO_,",",_CNJ",
990257,46300,PRO,N,",",CNJ,MOD,your,customs,",",and,must,PRO_N,N_CNJ,CNJ_MOD,
990258,46300,N,",",CNJ,MOD,V,customs,",",and,must,have,"N_,",",_MOD",MOD_V,
990259,46300,",",CNJ,MOD,V,PRO,",",and,must,have,your,",_CNJ",CNJ_V,V_PRO,
990260,46300,CNJ,MOD,V,PRO,N,and,must,have,your,agreement,CNJ_MOD,MOD_PRO,PRO_N,
990261,46300,MOD,V,PRO,N,PRO,must,have,your,agreement,they,MOD_V,V_N,N_PRO,
990262,46300,V,PRO,N,PRO,MOD,have,your,agreement,they,will,V_PRO,PRO_PRO,PRO_MOD,
990263,46300,PRO,N,PRO,MOD,*,your,agreement,they,will,not,PRO_N,N_MOD,MOD_*,
990264,46300,N,PRO,MOD,*,V,agreement,they,will,not,misuse,N_PRO,PRO_*,*_V,
990265,46300,PRO,MOD,*,V,DET,they,will,not,misuse,the,PRO_MOD,MOD_V,V_DET,
990266,46300,MOD,*,V,DET,N,will,not,misuse,the,power,MOD_*,*_DET,DET_N,
990267,46300,*,V,DET,N,PRO,not,misuse,the,power,we,*_V,V_N,N_PRO,
990268,46300,V,DET,N,PRO,VD,misuse,the,power,we,put,V_DET,DET_PRO,PRO_VD,
990269,46300,DET,N,PRO,VD,P,the,power,we,put,in,DET_N,N_VD,VD_P,
990270,46300,N,PRO,VD,P,PRO,power,we,put,in,their,N_PRO,PRO_P,P_PRO,
990271,46300,PRO,VD,P,PRO,N,we,put,in,their,hands,PRO_VD,VD_PRO,PRO_N,
990272,46300,VD,P,PRO,N,",",put,in,their,hands,",",VD_P,P_N,"N_,",
990273,46300,P,PRO,N,",",P,in,their,hands,",",to,P_PRO,"PRO_,",",_P",
990274,46300,PRO,N,",",P,PRO,their,hands,",",to,our,PRO_N,N_P,P_PRO,
990275,46300,N,",",P,PRO,N,hands,",",to,our,hurt,"N_,",",_PRO",PRO_N,
990276,46300,",",P,PRO,N,'',",",to,our,hurt,'',",_P",P_N,N_'',
990277,46300,P,PRO,N,'',.,to,our,hurt,'',.,P_PRO,PRO_'',''_.,
990278,46300,PRO,N,'',.,end,our,hurt,'',.,,PRO_N,N_.,._end,
990279,46300,N,'',.,end,end,hurt,'',.,,,N_'',''_end,end_end,
990910,46334,start,start,WH,VG,ADV,,,What's,going,on,start_start,start_VG,VG_ADV,
990911,46334,start,WH,VG,ADV,ADV,,What's,going,on,here,start_WH,WH_ADV,ADV_ADV,
990912,46334,WH,VG,ADV,ADV,.,What's,going,on,here,?,WH_VG,VG_ADV,ADV_.,
990913,46334,VG,ADV,ADV,.,.,going,on,here,?,?,VG_ADV,ADV_.,._.,
990914,46334,ADV,ADV,.,.,end,on,here,?,?,,ADV_ADV,ADV_.,._end,
990915,46334,ADV,.,.,end,end,here,?,?,,,ADV_.,._end,end_end,
993658,46534,start,start,P,DET,N,,,In,a,camp,start_start,start_DET,DET_N,
993659,46534,start,P,DET,N,",",,In,a,camp,",",start_P,P_N,"N_,",
993660,46534,P,DET,N,",",ADV,In,a,camp,",",instead,P_DET,"DET_,",",_ADV",
993661,46534,DET,N,",",ADV,P,a,camp,",",instead,of,DET_N,N_ADV,ADV_P,
993662,46534,N,",",ADV,P,N,camp,",",instead,of,shipboard,"N_,",",_P",P_N,
993663,46534,",",ADV,P,N,",",",",instead,of,shipboard,",",",_ADV",ADV_N,"N_,",
993664,46534,ADV,P,N,",",VG,instead,of,shipboard,",",hiding,ADV_P,"P_,",",_VG",
993665,46534,P,N,",",VG,DET,of,shipboard,",",hiding,the,P_N,N_VG,VG_DET,
993666,46534,N,",",VG,DET,N,shipboard,",",hiding,the,secret,"N_,",",_DET",DET_N,
993667,46534,",",VG,DET,N,V,",",hiding,the,secret,was,",_VG",VG_N,N_V,
993668,46534,VG,DET,N,V,ADJ,hiding,the,secret,was,easier,VG_DET,DET_V,V_ADJ,
993669,46534,DET,N,V,ADJ,.,the,secret,was,easier,.,DET_N,N_ADJ,ADJ_.,
993670,46534,N,V,ADJ,.,end,secret,was,easier,.,,N_V,V_.,._end,
993671,46534,V,ADJ,.,end,end,was,easier,.,,,V_ADJ,ADJ_end,end_end,
993737,46538,start,start,P,N,",",,,On,impulse,",",start_start,start_N,"N_,",
993738,46538,start,P,N,",",PRO,,On,impulse,",",he,start_P,"P_,",",_PRO",
993739,46538,P,N,",",PRO,VD,On,impulse,",",he,flipped,P_N,N_PRO,PRO_VD,
993740,46538,N,",",PRO,VD,ADV,impulse,",",he,flipped,up,"N_,",",_VD",VD_ADV,
993741,46538,",",PRO,VD,ADV,DET,",",he,flipped,up,the,",_PRO",PRO_ADV,ADV_DET,
993742,46538,PRO,VD,ADV,DET,N,he,flipped,up,the,heat,PRO_VD,VD_DET,DET_N,
993743,46538,VD,ADV,DET,N,N,flipped,up,the,heat,control,VD_ADV,ADV_N,N_N,
993744,46538,ADV,DET,N,N,P,up,the,heat,control,on,ADV_DET,DET_N,N_P,
993745,46538,DET,N,N,P,PRO,the,heat,control,on,his,DET_N,N_P,P_PRO,
993746,46538,N,N,P,PRO,N,heat,control,on,his,coverall,N_N,N_PRO,PRO_N,
993747,46538,N,P,PRO,N,CNJ,control,on,his,coverall,and,N_P,P_N,N_CNJ,
993748,46538,P,PRO,N,CNJ,VD,on,his,coverall,and,slid,P_PRO,PRO_CNJ,CNJ_VD,
993749,46538,PRO,N,CNJ,VD,ADV,his,coverall,and,slid,back,PRO_N,N_VD,VD_ADV,
993750,46538,N,CNJ,VD,ADV,DET,coverall,and,slid,back,the,N_CNJ,CNJ_ADV,ADV_DET,
993751,46538,CNJ,VD,ADV,DET,N,and,slid,back,the,hatch,CNJ_VD,VD_DET,DET_N,
993752,46538,VD,ADV,DET,N,P,slid,back,the,hatch,of,VD_ADV,ADV_N,N_P,
993753,46538,ADV,DET,N,P,DET,back,the,hatch,of,the,ADV_DET,DET_P,P_DET,
993754,46538,DET,N,P,DET,N,the,hatch,of,the,bubble,DET_N,N_DET,DET_N,
993755,46538,N,P,DET,N,.,hatch,of,the,bubble,.,N_P,P_N,N_.,
993756,46538,P,DET,N,.,end,of,the,bubble,.,,P_DET,DET_.,._end,
993757,46538,DET,N,.,end,end,the,bubble,.,,,DET_N,N_end,end_end,
999702,46906,start,start,DET,N,VD,,,The,boy,came,start_start,start_N,N_VD,
999703,46906,start,DET,N,VD,P,,The,boy,came,on,start_DET,DET_VD,VD_P,
999704,46906,DET,N,VD,P,P,The,boy,came,on,to,DET_N,N_P,P_P,
999705,46906,N,VD,P,P,DET,boy,came,on,to,the,N_VD,VD_P,P_DET,
999706,46906,VD,P,P,DET,N,came,on,to,the,porch,VD_P,P_DET,DET_N,
999707,46906,P,P,DET,N,CNJ,on,to,the,porch,and,P_P,P_N,N_CNJ,
999708,46906,P,DET,N,CNJ,VD,to,the,porch,and,sat,P_DET,DET_CNJ,CNJ_VD,
999709,46906,DET,N,CNJ,VD,ADV,the,porch,and,sat,down,DET_N,N_VD,VD_ADV,
999710,46906,N,CNJ,VD,ADV,",",porch,and,sat,down,",",N_CNJ,CNJ_ADV,"ADV_,",
999711,46906,CNJ,VD,ADV,",",PRO,and,sat,down,",",his,CNJ_VD,"VD_,",",_PRO",
999712,46906,VD,ADV,",",PRO,N,sat,down,",",his,gaze,VD_ADV,ADV_PRO,PRO_N,
999713,46906,ADV,",",PRO,N,P,down,",",his,gaze,on,"ADV_,",",_N",N_P,
999714,46906,",",PRO,N,P,NP,",",his,gaze,on,Morgan,",_PRO",PRO_P,P_NP,
999715,46906,PRO,N,P,NP,CNJ,his,gaze,on,Morgan,as,PRO_N,N_NP,NP_CNJ,
999716,46906,N,P,NP,CNJ,CNJ,gaze,on,Morgan,as,if,N_P,P_CNJ,CNJ_CNJ,
999717,46906,P,NP,CNJ,CNJ,DET,on,Morgan,as,if,half,P_NP,NP_CNJ,CNJ_DET,
999718,46906,NP,CNJ,CNJ,DET,VG,Morgan,as,if,half,expecting,NP_CNJ,CNJ_DET,DET_VG,
999719,46906,CNJ,CNJ,DET,VG,PRO,as,if,half,expecting,him,CNJ_CNJ,CNJ_VG,VG_PRO,
999720,46906,CNJ,DET,VG,PRO,TO,if,half,expecting,him,to,CNJ_DET,DET_PRO,PRO_TO,
999721,46906,DET,VG,PRO,TO,V,half,expecting,him,to,shoot,DET_VG,VG_TO,TO_V,
999722,46906,VG,PRO,TO,V,CNJ,expecting,him,to,shoot,and,VG_PRO,PRO_V,V_CNJ,
999723,46906,PRO,TO,V,CNJ,*,him,to,shoot,and,not,PRO_TO,TO_CNJ,CNJ_*,
999724,46906,TO,V,CNJ,*,ADV,to,shoot,and,not,really,TO_V,V_*,*_ADV,
999725,46906,V,CNJ,*,ADV,VG,shoot,and,not,really,caring,V_CNJ,CNJ_ADV,ADV_VG,
999726,46906,CNJ,*,ADV,VG,.,and,not,really,caring,.,CNJ_*,*_VG,VG_.,
999727,46906,*,ADV,VG,.,end,not,really,caring,.,,*_ADV,ADV_.,._end,
999728,46906,ADV,VG,.,end,end,really,caring,.,,,ADV_VG,VG_end,end_end,
1001393,47036,start,start,DET,N,'',,,Some,way,'',start_start,start_N,N_'',
1001394,47036,start,DET,N,'',.,,Some,way,'',.,start_DET,DET_'',''_.,
1001395,47036,DET,N,'',.,end,Some,way,'',.,,DET_N,N_.,._end,
1001396,47036,N,'',.,end,end,way,'',.,,,N_'',''_end,end_end,
1001672,47057,start,start,P,DET,DET,,,Against,that,other,start_start,start_DET,DET_DET,
1001673,47057,start,P,DET,DET,N,,Against,that,other,man,start_P,P_DET,DET_N,
1001674,47057,P,DET,DET,N,PRO,Against,that,other,man,he,P_DET,DET_N,N_PRO,
1001675,47057,DET,DET,N,PRO,MOD,that,other,man,he,could,DET_DET,DET_PRO,PRO_MOD,
1001676,47057,DET,N,PRO,MOD,V,other,man,he,could,rally,DET_N,N_MOD,MOD_V,
1001677,47057,N,PRO,MOD,V,PRO,man,he,could,rally,his,N_PRO,PRO_V,V_PRO,
1001678,47057,PRO,MOD,V,PRO,N,he,could,rally,his,anger,PRO_MOD,MOD_PRO,PRO_N,
1001679,47057,MOD,V,PRO,N,.,could,rally,his,anger,;,MOD_V,V_N,N_.,
1001680,47057,V,PRO,N,.,.,rally,his,anger,;,;,V_PRO,PRO_.,._.,
1001681,47057,PRO,N,.,.,end,his,anger,;,;,,PRO_N,N_.,._end,
1001682,47057,N,.,.,end,end,anger,;,;,,,N_.,._end,end_end,
1006349,47435,start,start,NP,NP,",",,,Reverend,Jason,",",start_start,start_NP,"NP_,",
1006350,47435,start,NP,NP,",",VG,,Reverend,Jason,",",looking,start_NP,"NP_,",",_VG",
1006351,47435,NP,NP,",",VG,VN,Reverend,Jason,",",looking,worried,NP_NP,NP_VG,VG_VN,
1006352,47435,NP,",",VG,VN,",",Jason,",",looking,worried,",","NP_,",",_VN","VN_,",
1006353,47435,",",VG,VN,",",VD,",",looking,worried,",",hurried,",_VG","VG_,",",_VD",
1006354,47435,VG,VN,",",VD,P,looking,worried,",",hurried,toward,VG_VN,VN_VD,VD_P,
1006355,47435,VN,",",VD,P,PRO,worried,",",hurried,toward,us,"VN_,",",_P",P_PRO,
1006356,47435,",",VD,P,PRO,.,",",hurried,toward,us,.,",_VD",VD_PRO,PRO_.,
1006357,47435,VD,P,PRO,.,end,hurried,toward,us,.,,VD_P,P_.,._end,
1006358,47435,P,PRO,.,end,end,toward,us,.,,,P_PRO,PRO_end,end_end,
1007746,47539,start,start,``,CNJ,PRO,,,``,If,you're,start_start,start_CNJ,CNJ_PRO,
1007747,47539,start,``,CNJ,PRO,VG,,``,If,you're,goin',start_``,``_PRO,PRO_VG,
1007748,47539,``,CNJ,PRO,VG,TO,``,If,you're,goin',to,``_CNJ,CNJ_VG,VG_TO,
1007749,47539,CNJ,PRO,VG,TO,V,If,you're,goin',to,kill,CNJ_PRO,PRO_TO,TO_V,
1007750,47539,PRO,VG,TO,V,PRO,you're,goin',to,kill,'em,PRO_VG,VG_V,V_PRO,
1007751,47539,VG,TO,V,PRO,--,goin',to,kill,'em,--,VG_TO,TO_PRO,PRO_--,
1007752,47539,TO,V,PRO,--,.,to,kill,'em,--,!,TO_V,V_--,--_.,
1007753,47539,V,PRO,--,.,.,kill,'em,--,!,!,V_PRO,PRO_.,._.,
1007754,47539,PRO,--,.,.,end,'em,--,!,!,,PRO_--,--_.,._end,
1007755,47539,--,.,.,end,end,--,!,!,,,--_.,._end,end_end,
1007897,47553,start,start,DET,ADJ,N,,,the,square,head,start_start,start_ADJ,ADJ_N,
1007898,47553,start,DET,ADJ,N,V,,the,square,head,fell,start_DET,DET_N,N_V,
1007899,47553,DET,ADJ,N,V,ADV,the,square,head,fell,over,DET_ADJ,ADJ_V,V_ADV,
1007900,47553,ADJ,N,V,ADV,.,square,head,fell,over,.,ADJ_N,N_ADV,ADV_.,
1007901,47553,N,V,ADV,.,end,head,fell,over,.,,N_V,V_.,._end,
1007902,47553,V,ADV,.,end,end,fell,over,.,,,V_ADV,ADV_end,end_end,
1011137,47805,start,start,ADV,DET,N,,,only,the,counter,start_start,start_DET,DET_N,
1011138,47805,start,ADV,DET,N,P,,only,the,counter,at,start_ADV,ADV_N,N_P,
1011139,47805,ADV,DET,N,P,NUM,only,the,counter,at,one,ADV_DET,DET_P,P_NUM,
1011140,47805,DET,N,P,NUM,N,the,counter,at,one,end,DET_N,N_NUM,NUM_N,
1011141,47805,N,P,NUM,N,V,counter,at,one,end,was,N_P,P_N,N_V,
1011142,47805,P,NUM,N,V,VN,at,one,end,was,lighted,P_NUM,NUM_V,V_VN,
1011143,47805,NUM,N,V,VN,P,one,end,was,lighted,by,NUM_N,N_VN,VN_P,
1011144,47805,N,V,VN,P,DET,end,was,lighted,by,a,N_V,V_P,P_DET,
1011145,47805,V,VN,P,DET,ADJ,was,lighted,by,a,long,V_VN,VN_DET,DET_ADJ,
1011146,47805,VN,P,DET,ADJ,ADJ,lighted,by,a,long,fluorescent,VN_P,P_ADJ,ADJ_ADJ,
1011147,47805,P,DET,ADJ,ADJ,N,by,a,long,fluorescent,tube,P_DET,DET_ADJ,ADJ_N,
1011148,47805,DET,ADJ,ADJ,N,VN,a,long,fluorescent,tube,suspended,DET_ADJ,ADJ_N,N_VN,
1011149,47805,ADJ,ADJ,N,VN,ADV,long,fluorescent,tube,suspended,directly,ADJ_ADJ,ADJ_VN,VN_ADV,
1011150,47805,ADJ,N,VN,ADV,P,fluorescent,tube,suspended,directly,above,ADJ_N,N_ADV,ADV_P,
1011151,47805,N,VN,ADV,P,PRO,tube,suspended,directly,above,it,N_VN,VN_P,P_PRO,
1011152,47805,VN,ADV,P,PRO,.,suspended,directly,above,it,.,VN_ADV,ADV_PRO,PRO_.,
1011153,47805,ADV,P,PRO,.,end,directly,above,it,.,,ADV_P,P_.,._end,
1011154,47805,P,PRO,.,end,end,above,it,.,,,P_PRO,PRO_end,end_end,
1012779,47894,start,start,CNJ,PRO,V,,,Although,it,was,start_start,start_PRO,PRO_V,
1012780,47894,start,CNJ,PRO,V,ADJ,,Although,it,was,dark,start_CNJ,CNJ_V,V_ADJ,
1012781,47894,CNJ,PRO,V,ADJ,DET,Although,it,was,dark,as,CNJ_PRO,PRO_ADJ,ADJ_DET,
1012782,47894,PRO,V,ADJ,DET,ADJ,it,was,dark,as,usual,PRO_V,V_DET,DET_ADJ,
1012783,47894,V,ADJ,DET,ADJ,PRO,was,dark,as,usual,I,V_ADJ,ADJ_ADJ,ADJ_PRO,
1012784,47894,ADJ,DET,ADJ,PRO,MOD,dark,as,usual,I,could,ADJ_DET,DET_PRO,PRO_MOD,
1012785,47894,DET,ADJ,PRO,MOD,V,as,usual,I,could,see,DET_ADJ,ADJ_MOD,MOD_V,
1012786,47894,ADJ,PRO,MOD,V,CNJ,usual,I,could,see,that,ADJ_PRO,PRO_V,V_CNJ,
1012787,47894,PRO,MOD,V,CNJ,DET,I,could,see,that,the,PRO_MOD,MOD_CNJ,CNJ_DET,
1012788,47894,MOD,V,CNJ,DET,N,could,see,that,the,hall,MOD_V,V_DET,DET_N,
1012789,47894,V,CNJ,DET,N,V,see,that,the,hall,had,V_CNJ,CNJ_N,N_V,
1012790,47894,CNJ,DET,N,V,ADV,that,the,hall,had,only,CNJ_DET,DET_V,V_ADV,
1012791,47894,DET,N,V,ADV,ADV,the,hall,had,only,recently,DET_N,N_ADV,ADV_ADV,
1012792,47894,N,V,ADV,ADV,VN,hall,had,only,recently,contained,N_V,V_ADV,ADV_VN,
1012793,47894,V,ADV,ADV,VN,DET,had,only,recently,contained,a,V_ADV,ADV_VN,VN_DET,
1012794,47894,ADV,ADV,VN,DET,ADJ,only,recently,contained,a,great,ADV_ADV,ADV_DET,DET_ADJ,
1012795,47894,ADV,VN,DET,ADJ,DET,recently,contained,a,great,many,ADV_VN,VN_ADJ,ADJ_DET,
1012796,47894,VN,DET,ADJ,DET,N,contained,a,great,many,people,VN_DET,DET_DET,DET_N,
1012797,47894,DET,ADJ,DET,N,.,a,great,many,people,.,DET_ADJ,ADJ_N,N_.,
1012798,47894,ADJ,DET,N,.,end,great,many,people,.,,ADJ_DET,DET_.,._end,
1012799,47894,DET,N,.,end,end,many,people,.,,,DET_N,N_end,end_end,
1014529,48023,start,start,NUM,N,P,,,Twenty,years,before,start_start,start_N,N_P,
1014530,48023,start,NUM,N,P,DET,,Twenty,years,before,a,start_NUM,NUM_P,P_DET,
1014531,48023,NUM,N,P,DET,N,Twenty,years,before,a,group,NUM_N,N_DET,DET_N,
1014532,48023,N,P,DET,N,P,years,before,a,group,of,N_P,P_N,N_P,
1014533,48023,P,DET,N,P,N,before,a,group,of,Easterners,P_DET,DET_P,P_N,
1014534,48023,DET,N,P,N,V,a,group,of,Easterners,had,DET_N,N_N,N_V,
1014535,48023,N,P,N,V,VN,group,of,Easterners,had,bought,N_P,P_V,V_VN,
1014536,48023,P,N,V,VN,ADV,of,Easterners,had,bought,out,P_N,N_VN,VN_ADV,
1014537,48023,N,V,VN,ADV,DET,Easterners,had,bought,out,the,N_V,V_ADV,ADV_DET,
1014538,48023,V,VN,ADV,DET,NP,had,bought,out,the,Haskell,V_VN,VN_DET,DET_NP,
1014539,48023,VN,ADV,DET,NP,N,bought,out,the,Haskell,claims,VN_ADV,ADV_NP,NP_N,
1014540,48023,ADV,DET,NP,N,P,out,the,Haskell,claims,in,ADV_DET,DET_N,N_P,
1014541,48023,DET,NP,N,P,DET,the,Haskell,claims,in,the,DET_NP,NP_P,P_DET,
1014542,48023,NP,N,P,DET,ADJ,Haskell,claims,in,the,rocky,NP_N,N_DET,DET_ADJ,
1014543,48023,N,P,DET,ADJ,N,claims,in,the,rocky,hills,N_P,P_ADJ,ADJ_N,
1014544,48023,P,DET,ADJ,N,N,in,the,rocky,hills,south,P_DET,DET_N,N_N,
1014545,48023,DET,ADJ,N,N,P,the,rocky,hills,south,of,DET_ADJ,ADJ_N,N_P,
1014546,48023,ADJ,N,N,P,N,rocky,hills,south,of,Grass,ADJ_N,N_P,P_N,
1014547,48023,N,N,P,N,N,hills,south,of,Grass,Valley,N_N,N_N,N_N,
1014548,48023,N,P,N,N,.,south,of,Grass,Valley,.,N_P,P_N,N_.,
1014549,48023,P,N,N,.,end,of,Grass,Valley,.,,P_N,N_.,._end,
1014550,48023,N,N,.,end,end,Grass,Valley,.,,,N_N,N_end,end_end,
1021306,48476,start,start,``,CNJ,DET,,,``,And,the,start_start,start_CNJ,CNJ_DET,
1021307,48476,start,``,CNJ,DET,N,,``,And,the,boy,start_``,``_DET,DET_N,
1021308,48476,``,CNJ,DET,N,MOD,``,And,the,boy,will,``_CNJ,CNJ_N,N_MOD,
1021309,48476,CNJ,DET,N,MOD,V,And,the,boy,will,be,CNJ_DET,DET_MOD,MOD_V,
1021310,48476,DET,N,MOD,V,DET,the,boy,will,be,too,DET_N,N_V,V_DET,
1021311,48476,N,MOD,V,DET,ADV,boy,will,be,too,much,N_MOD,MOD_DET,DET_ADV,
1021312,48476,MOD,V,DET,ADV,P,will,be,too,much,under,MOD_V,V_ADV,ADV_P,
1021313,48476,V,DET,ADV,P,PRO,be,too,much,under,his,V_DET,DET_P,P_PRO,
1021314,48476,DET,ADV,P,PRO,N,too,much,under,his,influence,DET_ADV,ADV_PRO,PRO_N,
1021315,48476,ADV,P,PRO,N,P,much,under,his,influence,by,ADV_P,P_N,N_P,
1021316,48476,P,PRO,N,P,ADV,under,his,influence,by,then,P_PRO,PRO_P,P_ADV,
1021317,48476,PRO,N,P,ADV,.,his,influence,by,then,.,PRO_N,N_ADV,ADV_.,
1021318,48476,N,P,ADV,.,end,influence,by,then,.,,N_P,P_.,._end,
1021319,48476,P,ADV,.,end,end,by,then,.,,,P_ADV,ADV_end,end_end,
1021542,48498,start,start,PRO,V,ADJ,,,They,were,silent,start_start,start_V,V_ADJ,
1021543,48498,start,PRO,V,ADJ,P,,They,were,silent,for,start_PRO,PRO_ADJ,ADJ_P,
1021544,48498,PRO,V,ADJ,P,DET,They,were,silent,for,a,PRO_V,V_P,P_DET,
1021545,48498,V,ADJ,P,DET,DET,were,silent,for,a,little,V_ADJ,ADJ_DET,DET_DET,
1021546,48498,ADJ,P,DET,DET,N,silent,for,a,little,while,ADJ_P,P_DET,DET_N,
1021547,48498,P,DET,DET,N,",",for,a,little,while,",",P_DET,DET_N,"N_,",
1021548,48498,DET,DET,N,",",DET,a,little,while,",",each,DET_DET,"DET_,",",_DET",
1021549,48498,DET,N,",",DET,VG,little,while,",",each,looking,DET_N,N_DET,DET_VG,
1021550,48498,N,",",DET,VG,N,while,",",each,looking,glum,"N_,",",_VG",VG_N,
1021551,48498,",",DET,VG,N,.,",",each,looking,glum,.,",_DET",DET_N,N_.,
1021552,48498,DET,VG,N,.,end,each,looking,glum,.,,DET_VG,VG_.,._end,
1021553,48498,VG,N,.,end,end,looking,glum,.,,,VG_N,N_end,end_end,
1022624,48592,start,start,PRO,V,VN,,,It,was,secured,start_start,start_V,V_VN,
1022625,48592,start,PRO,V,VN,P,,It,was,secured,by,start_PRO,PRO_VN,VN_P,
1022626,48592,PRO,V,VN,P,DET,It,was,secured,by,an,PRO_V,V_P,P_DET,
1022627,48592,V,VN,P,DET,ADJ,was,secured,by,an,oversized,V_VN,VN_DET,DET_ADJ,
1022628,48592,VN,P,DET,ADJ,N,secured,by,an,oversized,padlock,VN_P,P_ADJ,ADJ_N,
1022629,48592,P,DET,ADJ,N,.,by,an,oversized,padlock,.,P_DET,DET_N,N_.,
1022630,48592,DET,ADJ,N,.,end,an,oversized,padlock,.,,DET_ADJ,ADJ_.,._end,
1022631,48592,ADJ,N,.,end,end,oversized,padlock,.,,,ADJ_N,N_end,end_end,
1024555,48708,start,start,DET,N,V,,,The,examples,were,start_start,start_N,N_V,
1024556,48708,start,DET,N,V,ADJ,,The,examples,were,plain,start_DET,DET_V,V_ADJ,
1024557,48708,DET,N,V,ADJ,.,The,examples,were,plain,.,DET_N,N_ADJ,ADJ_.,
1024558,48708,N,V,ADJ,.,end,examples,were,plain,.,,N_V,V_.,._end,
1024559,48708,V,ADJ,.,end,end,were,plain,.,,,V_ADJ,ADJ_end,end_end,
1024702,48716,start,start,DET,N,N,,,No,cow,thief,start_start,start_N,N_N,
1024703,48716,start,DET,N,N,MOD,,No,cow,thief,could,start_DET,DET_N,N_MOD,
1024704,48716,DET,N,N,MOD,V,No,cow,thief,could,count,DET_N,N_MOD,MOD_V,
1024705,48716,N,N,MOD,V,ADV,cow,thief,could,count,on,N_N,N_V,V_ADV,
1024706,48716,N,MOD,V,ADV,DET,thief,could,count,on,a,N_MOD,MOD_ADV,ADV_DET,
1024707,48716,MOD,V,ADV,DET,N,could,count,on,a,jury,MOD_V,V_DET,DET_N,
1024708,48716,V,ADV,DET,N,P,count,on,a,jury,of,V_ADV,ADV_N,N_P,
